# set: 0001 config: 0000  energy: 1.586188e-01 eV/at
      0.0158602       0.2241560      -0.0554002      -3.85357130e-02 -1.22407132e-01  1.76219415e-02 
     -0.0820319      -0.0894038       0.0417776       2.09839445e-03  8.44932144e-02 -5.93996740e-02 
     -0.0523884      -0.0440071      -0.0777024      -3.11401958e-02  8.95701962e-02 -2.03781964e-02 
      0.0638612       0.0865562       0.1528977      -4.68986440e-02  2.89332923e-02 -1.40944946e-01 
     -0.0395452       0.1651602      -0.2819866       1.39211942e-02 -3.63395979e-02  1.11653350e-01 
      0.0506749       0.1722452      -0.2121582      -3.02994381e-02 -8.12249078e-02  1.03516017e-01 
      0.0342968      -0.0285039      -0.0576188      -3.67754944e-02  4.65737781e-02  2.83072732e-02 
     -0.2481805       0.1161330       0.0620379       1.67629897e-01 -9.59884361e-03 -4.03757655e-02 
# set: 0002 config: 0001  energy: 1.592197e-01 eV/at
      0.0340144       0.0059924       0.0729662      -4.41615246e-02 -1.47146749e-03 -8.55806592e-02 
     -0.0569287      -0.0606804      -0.0002141      -1.18288251e-02  5.43851327e-02 -1.31394846e-02 
     -0.2432692       0.0757886       0.0185895       8.09598901e-02  4.80312430e-03  9.02715247e-03 
      0.1848308      -0.0616370       0.0361561      -1.21232285e-01  4.50882158e-02 -1.68227243e-02 
     -0.2059394       0.0568380       0.1089168       8.21909511e-02 -9.70490002e-03 -1.09145048e-01 
      0.0091973      -0.0891796      -0.2112798       4.39389065e-03  3.66016535e-02  1.75962645e-01 
      0.0423746       0.2306162      -0.1442137      -6.17435078e-03 -1.50823376e-01  1.07272074e-01 
     -0.1009376       0.0795307       0.1122666       1.58522534e-02  2.11216173e-02 -6.75739552e-02 
# set: 0003 config: 0002  energy: 1.623169e-01 eV/at
      0.0369751      -0.0761897      -0.0895123       2.76684708e-02  3.96803484e-02  5.49843462e-02 
     -0.1395398      -0.2589052       0.1554077       5.28828636e-02  1.13628923e-01 -3.08150841e-02 
     -0.1057014      -0.0486217      -0.0705135       4.89704406e-02  1.65258281e-02  2.14229964e-02 
      0.1077909      -0.0561541      -0.0569590      -9.39168585e-03  4.62299685e-02  3.24250851e-02 
