# set: 0001 config: 0000  energy: 3.566835e-02 eV/at
      0.0127113      -0.0071323       0.0968918      -3.76420885e-03 -3.63098087e-02 -3.85442529e-02 
      0.1120590      -0.1012214       0.0284185      -5.41062201e-02  4.75123206e-02 -2.18482178e-02 
      0.0690532       0.0843977       0.0271893       5.95542765e-04 -7.54192256e-02  9.92677325e-04 
     -0.0643219      -0.0678917      -0.0146155       5.21857948e-02  4.81599757e-02  2.18729052e-03 
     -0.0807699       0.0801064      -0.0046975       5.65353706e-02 -4.90845616e-02 -1.43683430e-02 
      0.0611852      -0.0561789       0.0288199      -4.36309959e-02  2.70488115e-02 -8.40469130e-04 
     -0.0228451      -0.1192028       0.0827287      -1.65102503e-03  4.87792118e-02 -4.82652270e-02 
      0.0158601      -0.0241795      -0.0628232      -1.30237153e-02  7.93976639e-03  3.27814994e-02 
     -0.0309670       0.0723839      -0.0773941       1.01912749e-02 -1.46898113e-02  3.54584968e-02 
      0.1808752      -0.0263531      -0.0978759      -9.97811595e-02 -4.37466016e-02  6.30328383e-02 
     -0.0311471      -0.0829107      -0.0118441       3.22125658e-02  5.13897463e-02  9.18462650e-03 
     -0.0338449       0.0377651      -0.1139496       6.07637961e-06 -2.21172128e-02  6.25483918e-02 
     -0.1362640       0.0248283      -0.0909419       7.12538135e-02 -1.84437938e-04  3.17263477e-02 
     -0.0353524       0.1117925      -0.0565220       7.10097514e-03 -5.77228122e-02  7.67013118e-03 
     -0.0574991      -0.0779589       0.0522329       1.59989092e-02  5.71237779e-02 -3.17318022e-02 
      0.0622114       0.0934533      -0.0772842      -4.21995957e-02 -6.35441732e-02  2.03409019e-02 
      0.0395418      -0.0019769       0.0368751      -2.41974092e-02 -8.01039404e-03  1.59306326e-02 
     -0.0543733       0.0339816       0.0325997       3.97542222e-02 -4.84449331e-03 -1.06053590e-02 
     -0.1570329      -0.0462825       0.0690021       9.50606912e-02 -2.41849010e-03 -2.71185547e-02 
     -0.0245245       0.0821542       0.0606301       1.73174112e-02 -4.50669685e-02 -2.87530421e-02 
      0.0072029       0.0110523       0.0522613      -4.03598517e-03  6.19577038e-03 -1.27030895e-02 
     -0.0867814       0.0321998      -0.0489262       5.47863129e-02 -3.59131759e-02  3.85962703e-05 
     -0.0086382      -0.0397606       0.0157892      -4.35599564e-03  4.32162180e-02  8.23528465e-03 
