# set: 0001 config: 0000  energy: 6.781114e-02 eV/at
     -0.0848708       0.1053779       0.0492577       2.72173357e-02 -2.64273546e-02 -2.60216062e-02 
      0.0289829      -0.1228458       0.0131694       1.17383651e-02  9.57898871e-02  6.07974704e-03 
      0.0309209      -0.1173893       0.1621430      -4.04216905e-02  5.84849289e-02 -9.08333170e-02 
     -0.0476702       0.0055076      -0.0041285       3.81061037e-02 -1.10452036e-03  4.76682238e-03 
     -0.0015275       0.0117844      -0.0153238       1.80220756e-02 -1.98522502e-02  3.72317557e-02 
      0.0909597       0.1089910       0.1015913      -9.26930229e-02 -7.45445272e-02 -2.94796939e-02 
     -0.0641492      -0.0284596      -0.1549157       2.07634092e-02  3.32391640e-02  7.58759039e-02 
      0.0096038       0.0638587      -0.0132452       1.72674241e-02 -6.55853273e-02  2.23803881e-02 
# set: 0002 config: 0000  energy: 6.781114e-02 eV/at
     -0.0848708       0.1053779       0.0492577       2.72173357e-02 -2.64273546e-02 -2.60216062e-02 
      0.0289829      -0.1228458       0.0131694       1.17383651e-02  9.57898871e-02  6.07974704e-03 
      0.0309209      -0.1173893       0.1621430      -4.04216905e-02  5.84849289e-02 -9.08333170e-02 
     -0.0476702       0.0055076      -0.0041285       3.81061037e-02 -1.10452036e-03  4.76682238e-03 
     -0.0015275       0.0117844      -0.0153238       1.80220756e-02 -1.98522502e-02  3.72317557e-02 
      0.0909597       0.1089910       0.1015913      -9.26930229e-02 -7.45445272e-02 -2.94796939e-02 
     -0.0641492      -0.0284596      -0.1549157       2.07634092e-02  3.32391640e-02  7.58759039e-02 
      0.0096038       0.0638587      -0.0132452       1.72674241e-02 -6.55853273e-02  2.23803881e-02 
# set: 0003 config: 0001  energy: 4.092625e-02 eV/at
      0.0772928      -0.0667744      -0.0367147      -4.07181056e-02  7.66685204e-03  6.62226782e-03 
     -0.1034257       0.1033598      -0.0903611       5.28799820e-02 -6.56518073e-02  3.35292235e-02 
      0.0073561      -0.1644785       0.0413940      -8.81695283e-03  5.26375922e-02 -2.21821553e-02 
     -0.0188948      -0.0700873       0.0420037       2.42658724e-02 -1.53384390e-02 -1.43518536e-02 
     -0.0115206      -0.0918929       0.0119856      -8.68662318e-03  1.94902694e-02  1.87874906e-03 
      0.0944170      -0.0507507       0.0124121      -4.71194971e-02 -2.48686981e-02  9.33666901e-03 
     -0.0186298      -0.0762283      -0.0997975       2.11771662e-02  1.84153476e-02  5.51834825e-02 
      0.0091277      -0.0565143       0.0763870       7.01815855e-03  7.64888310e-03 -7.00163825e-02 
# set: 0004 config: 0002  energy: 7.865559e-02 eV/at
     -0.1345560       0.0879555      -0.0538677       7.87621558e-02 -1.34629426e-02  3.09221836e-02 
      0.0124695       0.0990898       0.1047812       1.87796589e-02 -4.21131215e-02 -3.19142052e-02 
     -0.1141787       0.1001715       0.2209132       9.22361085e-02 -8.61049730e-02 -1.21283358e-01 
      0.0877216       0.0220758       0.0948188      -2.99022763e-02  3.84731208e-03 -2.34302755e-03 
      0.0847478      -0.0187816       0.0591307      -8.11190093e-02  2.95785371e-02  2.94918949e-03 
      0.1188213       0.0241621       0.0505011      -7.28723292e-02  8.61920621e-03  3.25531239e-02 
     -0.1153760       0.0221285       0.0144460       5.65297077e-02  3.16418855e-02  3.04415612e-03 
      0.1018954       0.0105699      -0.0210215      -6.24140156e-02  6.79940970e-02  8.60719378e-02 
# set: 0005 config: 0003  energy: 5.895830e-02 eV/at
     -0.0116052       0.0087914       0.0818739      -4.52813847e-03  2.15244591e-02 -4.83444198e-02 
      0.0571575       0.1149698      -0.1221740      -2.43254255e-02 -5.29610993e-02  5.68279539e-02 
      0.0399450      -0.1619546      -0.0283555       2.53919158e-03  7.57812612e-02  3.10143320e-02 
      0.0367814       0.0591071       0.0842654      -2.63306735e-02 -3.51841181e-02 -4.46080947e-02 
      0.0511138       0.0190460       0.0819192      -1.35771959e-02 -4.42359957e-02 -3.14231487e-02 
     -0.0007473      -0.0236745      -0.0076519      -1.45114960e-02  4.27575748e-02  2.68935081e-02 
     -0.0156065       0.1393662      -0.0333578       3.29487731e-02 -8.17481591e-02  5.74560022e-03 
     -0.0734930      -0.1215984      -0.0615778       4.77849647e-02  7.40660762e-02  3.89426935e-03 
# set: 0006 config: 0004  energy: 8.188721e-02 eV/at
      0.0788751      -0.0776139      -0.0430134      -3.29231833e-02  5.05817441e-02  3.60035799e-02 
     -0.0507315      -0.0074380      -0.1152985       3.64083804e-02  2.00285111e-02  1.09633315e-01 
      0.0046950      -0.1711716       0.0042681      -5.37479210e-03  1.14589442e-01  9.51791765e-04 
     -0.0408888       0.1722895       0.0728503       2.37520187e-02 -7.69299409e-02 -2.91876917e-02 
     -0.0722475       0.0785213       0.0339962       5.43127847e-02 -3.01468468e-02 -3.77499410e-04 
      0.0173018       0.1761442       0.0627963      -3.61319847e-02 -1.14808787e-01 -5.97045761e-02 
      0.0028188      -0.0581539       0.0788123      -3.17452330e-02  4.59598778e-02 -2.55061520e-02 
      0.0308558       0.0066562       0.0723284      -8.29799081e-03 -9.27400136e-03 -3.18127666e-02 
# set: 0007 config: 0005  energy: 7.580629e-02 eV/at
      0.1126178       0.0648624       0.0678356      -3.31745987e-02 -4.09800854e-02 -5.88694047e-02 
      0.1439380       0.0595031       0.0322638      -9.97473655e-02 -2.01007629e-02 -1.26097537e-03 
      0.0969327       0.0057925      -0.0573225      -4.83258395e-02  2.69344454e-02 -3.23743567e-02 
     -0.1119176      -0.0782400      -0.0586485       6.19144266e-02  5.24818638e-02  1.03221922e-02 
     -0.1046388       0.1426335      -0.0343803       5.93784998e-02 -6.11000525e-02  2.05396473e-02 
      0.0860831       0.0090439      -0.1930685      -3.22157543e-02  2.53420085e-02  9.19109481e-02 
     -0.0862126      -0.1083817      -0.0268921       7.31475328e-02  5.45664715e-02  9.19472566e-03 
     -0.0041245       0.0290362      -0.0124463       1.90230984e-02 -3.71438880e-02 -3.94627769e-02 
# set: 0008 config: 0006  energy: 1.223952e-01 eV/at
      0.1057518      -0.1659887       0.1885346      -9.15516946e-02  1.07433516e-01 -1.46348406e-01 
     -0.0761067       0.0547731      -0.1005547       2.87026007e-02 -2.39355952e-02  4.94508417e-02 
     -0.1202708       0.1149962       0.1852826       8.12940859e-02 -8.55041788e-02 -1.18708246e-01 
      0.0116857      -0.1112635       0.0290896       1.66291141e-02  4.64550446e-02 -7.32278225e-04 
     -0.0405951       0.0621018      -0.0628824       8.08230208e-03 -4.70671693e-02  4.96463593e-02 
      0.0969801      -0.1108988       0.0070080      -4.96587890e-02  3.52940265e-02  1.34554046e-02 
     -0.0887002       0.0346326      -0.0564005       1.13602032e-01 -9.87038524e-02  9.20718615e-02 
      0.1067251      -0.0109337      -0.0085306      -1.07099651e-01  6.60282087e-02  6.11644626e-02 
# set: 0009 config: 0007  energy: 4.399723e-02 eV/at
     -0.0545139      -0.0953722       0.0730576       1.19991201e-02  4.93931404e-02 -3.74315240e-02 
      0.0310507       0.0524624       0.0298634       5.77089364e-03 -1.47067896e-02 -5.17693308e-03 
      0.0929487      -0.0369044      -0.0390726      -5.12261216e-02  1.67084948e-02  1.51353352e-02 
      0.0957075      -0.1244791       0.0498738      -5.28826489e-02  5.72596052e-02 -3.57789075e-02 
     -0.0797098      -0.0141911       0.0294450       5.56299161e-02 -7.03922733e-03 -1.88464497e-02 
     -0.0362960       0.0519020       0.0119489       7.56450038e-02 -4.59577200e-02  4.74811830e-02 
